workclass,education,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,age_group,occupation_group
2,8,11,0,1,4,1,0,0,50,38,0,agegroup2,occupationgroup3
4,5,4,2,0,4,1,4,0,50,11,1,agegroup2,occupationgroup1
2,9,13,2,0,4,1,0,0,65,38,1,agegroup2,occupationgroup3
4,5,4,2,0,4,1,0,0,30,38,0,agegroup3,occupationgroup1
2,15,10,4,3,4,0,0,0,40,25,0,agegroup1,occupationgroup2
1,12,14,2,0,4,1,0,2,60,38,1,agegroup2,occupationgroup1
2,11,9,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,15,10,5,1,2,1,0,0,40,38,0,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,50,38,1,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,45,38,1,agegroup2,occupationgroup1
0,11,9,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup2
2,15,10,0,4,4,0,0,0,30,38,0,agegroup2,occupationgroup1
2,11,9,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,9,13,2,0,4,1,0,0,48,1,1,agegroup2,occupationgroup3
2,11,9,0,1,4,0,0,0,38,38,0,agegroup1,occupationgroup3
1,15,10,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup3
0,15,10,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,9,13,0,1,4,0,0,0,55,38,0,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,35,38,0,agegroup1,occupationgroup2
2,11,9,4,1,2,1,0,0,40,38,0,agegroup2,occupationgroup2
2,9,13,2,0,4,1,0,0,18,38,1,agegroup2,occupationgroup3
2,9,13,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup3
4,11,9,0,1,4,1,0,0,70,38,0,agegroup1,occupationgroup3
2,11,9,5,1,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,11,9,0,1,4,1,0,0,60,11,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,34,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,45,38,1,agegroup3,occupationgroup3
2,11,9,4,3,2,0,0,0,40,38,0,agegroup2,occupationgroup3
0,12,14,0,1,4,1,0,0,60,38,1,agegroup2,occupationgroup3
2,4,3,4,1,2,1,0,2,40,38,0,agegroup3,occupationgroup2
2,7,12,6,4,4,0,0,0,30,38,0,agegroup2,occupationgroup1
2,15,10,2,0,4,1,0,0,50,38,0,agegroup1,occupationgroup3
2,15,10,4,1,4,0,0,0,50,38,0,agegroup1,occupationgroup3
5,12,14,4,1,4,0,0,0,50,10,0,agegroup1,occupationgroup2
3,15,10,0,1,4,1,0,0,60,38,0,agegroup2,occupationgroup2
2,15,10,6,1,4,0,0,0,40,4,0,agegroup3,occupationgroup1
2,11,9,0,1,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,11,9,0,1,4,1,7,0,55,38,0,agegroup2,occupationgroup1
2,11,9,6,1,4,0,0,0,35,38,0,agegroup3,occupationgroup3
2,11,9,0,4,2,0,0,0,40,38,0,agegroup2,occupationgroup2
3,14,15,2,0,4,1,0,2,60,38,1,agegroup2,occupationgroup2
2,9,13,4,1,4,1,0,0,45,38,0,agegroup1,occupationgroup1
2,1,7,4,4,0,1,0,0,40,38,0,agegroup2,occupationgroup2
2,9,13,2,0,4,1,0,0,38,38,0,agegroup2,occupationgroup2
2,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup2
2,1,7,4,3,2,0,0,0,25,38,0,agegroup1,occupationgroup2
2,15,10,2,0,4,1,0,0,60,38,0,agegroup2,occupationgroup2
2,12,14,4,3,4,1,0,0,20,38,0,agegroup2,occupationgroup2
2,7,12,2,5,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,0,6,4,3,4,1,0,0,10,38,0,agegroup1,occupationgroup3
5,12,14,5,1,4,1,0,0,38,38,0,agegroup2,occupationgroup2
2,11,9,6,4,2,0,0,0,30,38,0,agegroup2,occupationgroup2
2,11,9,0,4,4,0,0,0,30,38,0,agegroup2,occupationgroup2
2,9,13,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup1
4,15,10,2,0,4,1,0,0,50,38,0,agegroup2,occupationgroup1
2,11,9,6,4,2,0,0,0,20,38,0,agegroup2,occupationgroup2
2,11,9,2,5,4,0,5,0,20,38,0,agegroup2,occupationgroup3
2,15,10,4,1,4,1,0,2,24,38,0,agegroup1,occupationgroup1
2,9,13,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup3
2,4,3,2,0,4,1,0,0,37,25,0,agegroup2,occupationgroup3
2,1,7,2,0,4,1,0,0,50,38,0,agegroup2,occupationgroup1
2,3,2,2,0,4,1,0,0,40,25,1,agegroup2,occupationgroup2
2,12,14,4,1,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,4,1,4,0,0,0,40,38,0,agegroup2,occupationgroup2
0,9,13,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,48,38,0,agegroup1,occupationgroup2
2,0,6,0,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
1,2,8,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup2
2,9,13,2,0,2,1,0,0,30,38,0,agegroup2,occupationgroup2
2,11,9,2,5,4,0,0,0,55,38,0,agegroup2,occupationgroup1
5,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,1,4,1,0,0,40,38,0,agegroup1,occupationgroup2
4,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup1
2,12,14,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup2
1,11,9,2,0,4,1,0,0,55,38,0,agegroup3,occupationgroup1
2,15,10,2,0,4,1,0,0,48,38,0,agegroup2,occupationgroup1
4,15,10,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup3
3,14,15,2,0,4,1,0,2,50,38,1,agegroup2,occupationgroup2
2,9,13,4,1,1,0,0,0,40,23,0,agegroup1,occupationgroup1
2,1,7,4,3,4,0,0,0,20,38,0,agegroup1,occupationgroup3
2,11,9,0,1,4,1,0,0,40,38,0,agegroup2,occupationgroup1
4,15,10,2,5,4,0,0,0,15,38,0,agegroup3,occupationgroup2
2,0,6,0,1,4,0,0,0,40,38,0,agegroup1,occupationgroup3
2,6,5,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,14,15,4,1,4,1,14,0,40,38,1,agegroup2,occupationgroup2
1,14,15,0,4,2,0,0,2,40,38,0,agegroup2,occupationgroup2
5,9,13,2,0,2,1,0,0,40,38,0,agegroup2,occupationgroup1
1,15,10,2,0,4,1,0,1,40,38,1,agegroup2,occupationgroup2
3,11,9,2,0,4,1,8,0,60,38,1,agegroup2,occupationgroup3
2,15,10,2,0,4,1,0,0,45,38,1,agegroup2,occupationgroup3
2,9,13,2,0,4,1,0,0,50,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup1
2,15,10,4,3,4,0,0,0,37,38,0,agegroup1,occupationgroup2
2,7,12,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
5,15,10,4,3,4,0,0,0,20,38,0,agegroup1,occupationgroup2
4,11,9,2,5,4,0,0,0,30,38,0,agegroup2,occupationgroup3
2,11,9,5,2,4,0,0,0,40,38,0,agegroup1,occupationgroup3
2,15,10,4,1,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,8,11,4,4,2,0,0,0,40,38,0,agegroup2,occupationgroup2
4,14,15,4,1,4,1,0,2,45,38,1,agegroup2,occupationgroup2
2,12,14,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup3
2,3,2,4,1,4,0,0,0,40,7,0,agegroup2,occupationgroup2
2,2,8,4,4,4,1,0,0,43,38,0,agegroup1,occupationgroup2
2,9,13,2,0,4,1,0,0,55,38,0,agegroup2,occupationgroup2
2,15,10,2,5,4,0,0,0,25,38,0,agegroup1,occupationgroup3
2,11,9,0,4,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup1,occupationgroup2
4,5,4,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
4,9,13,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup2
2,11,9,4,3,2,1,0,0,40,38,0,agegroup1,occupationgroup2
4,6,5,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
1,11,9,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup3
4,9,13,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
5,12,14,0,4,4,0,0,0,35,38,0,agegroup2,occupationgroup2
0,7,12,2,5,4,0,8,0,33,38,1,agegroup2,occupationgroup1
2,11,9,4,2,2,1,0,0,40,38,0,agegroup1,occupationgroup3
2,4,3,4,1,4,1,0,0,40,25,0,agegroup1,occupationgroup1
2,1,7,2,0,4,1,0,0,45,38,0,agegroup2,occupationgroup1
2,5,4,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,1,7,4,2,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,11,9,4,2,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,5,1,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,9,13,2,0,2,1,0,0,40,38,0,agegroup2,occupationgroup1
2,12,14,0,1,4,0,0,0,50,38,1,agegroup2,occupationgroup1
2,13,1,6,4,2,1,0,0,10,38,0,agegroup3,occupationgroup1
2,11,9,2,0,4,1,7,0,50,38,1,agegroup2,occupationgroup1
0,11,9,1,5,4,0,0,0,40,38,0,agegroup1,occupationgroup3
1,9,13,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,2,0,4,1,0,0,45,38,0,agegroup2,occupationgroup1
2,11,9,3,3,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,5,3,4,0,0,0,40,32,0,agegroup3,occupationgroup1
2,14,15,2,0,4,1,0,0,16,38,0,agegroup2,occupationgroup1
2,11,9,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup2
2,9,13,2,0,4,1,0,0,45,38,1,agegroup2,occupationgroup1
2,15,10,5,4,4,0,0,0,27,38,0,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup2
2,0,6,5,1,4,0,0,0,35,38,0,agegroup3,occupationgroup2
1,12,14,4,3,1,1,0,0,40,35,0,agegroup1,occupationgroup2
2,11,9,0,4,4,0,0,0,30,10,0,agegroup1,occupationgroup3
2,11,9,2,0,4,1,0,0,48,21,1,agegroup2,occupationgroup3
3,9,13,2,0,4,1,0,2,75,38,1,agegroup3,occupationgroup1
2,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup3
2,15,10,2,0,4,1,0,2,50,38,0,agegroup2,occupationgroup2
2,1,7,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,6,5,6,1,2,0,2,0,5,38,0,agegroup3,occupationgroup2
1,11,9,0,3,4,0,0,1,40,38,0,agegroup2,occupationgroup1
2,2,8,4,3,4,0,0,0,8,38,0,agegroup1,occupationgroup2
2,11,9,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup2
2,15,10,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup3
2,11,9,5,4,4,0,0,0,45,38,0,agegroup2,occupationgroup1
1,12,14,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,1,7,4,4,4,0,0,0,40,38,0,agegroup1,occupationgroup2
2,12,14,2,5,4,0,0,0,40,38,0,agegroup1,occupationgroup3
2,15,10,0,4,4,0,0,0,38,38,0,agegroup2,occupationgroup3
2,11,9,2,0,4,1,0,0,40,38,1,agegroup1,occupationgroup3
2,9,13,2,0,4,1,0,0,50,38,0,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup3
4,11,9,2,0,4,1,0,0,98,38,0,agegroup3,occupationgroup1
2,5,4,4,2,4,1,0,0,36,38,0,agegroup1,occupationgroup1
2,11,9,0,4,2,1,0,0,40,38,0,agegroup2,occupationgroup1
4,8,11,2,0,4,1,0,0,60,38,0,agegroup2,occupationgroup1
2,11,9,4,1,4,1,0,0,40,1,0,agegroup2,occupationgroup1
2,7,12,2,5,4,0,0,2,40,38,1,agegroup2,occupationgroup3
2,11,9,0,3,2,0,0,0,35,38,0,agegroup2,occupationgroup2
2,9,13,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,0,6,2,0,4,1,0,0,70,38,0,agegroup2,occupationgroup3
4,11,9,4,1,4,1,0,0,35,38,0,agegroup2,occupationgroup1
4,14,15,4,3,4,1,0,0,50,21,1,agegroup1,occupationgroup2
2,9,13,4,3,4,1,0,0,25,38,0,agegroup1,occupationgroup2
1,15,10,2,0,4,1,0,2,48,38,0,agegroup2,occupationgroup1
2,15,10,4,3,2,1,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,1,7,2,5,2,0,0,0,40,38,0,agegroup2,occupationgroup2
4,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,11,9,4,4,2,0,0,0,35,38,0,agegroup1,occupationgroup3
2,15,10,2,0,4,1,0,0,35,38,1,agegroup3,occupationgroup1
2,11,9,2,0,4,1,0,0,40,38,0,agegroup1,occupationgroup1
5,9,13,4,3,1,1,0,0,20,38,0,agegroup1,occupationgroup3
1,1,7,4,3,4,0,0,0,16,38,0,agegroup1,occupationgroup2
2,11,9,4,3,2,1,0,0,40,38,0,agegroup2,occupationgroup1
2,13,1,4,2,4,0,0,0,35,25,0,agegroup2,occupationgroup2
2,9,13,2,0,4,1,0,0,55,38,1,agegroup2,occupationgroup2
2,11,9,4,3,4,1,0,0,42,38,0,agegroup2,occupationgroup1
2,9,13,2,0,4,1,0,0,42,38,1,agegroup1,occupationgroup2
2,15,10,6,4,2,0,0,2,38,38,0,agegroup2,occupationgroup1
2,9,13,2,0,2,1,0,0,30,38,0,agegroup2,occupationgroup3
2,11,9,4,4,2,0,0,0,40,38,0,agegroup1,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,9,13,2,0,4,1,0,0,35,38,1,agegroup2,occupationgroup1
1,12,14,5,4,4,0,0,0,50,38,0,agegroup2,occupationgroup2
2,15,10,0,1,4,0,0,0,40,38,0,agegroup2,occupationgroup1
3,0,6,2,0,4,1,0,0,80,38,0,agegroup2,occupationgroup1
2,9,13,4,1,4,1,0,0,50,38,0,agegroup1,occupationgroup2
2,8,11,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup2
4,11,9,4,3,4,1,0,0,85,38,0,agegroup2,occupationgroup1
2,11,9,4,3,4,0,0,0,45,38,0,agegroup1,occupationgroup1
2,15,10,2,0,4,1,0,0,44,38,1,agegroup2,occupationgroup1
2,11,9,4,1,4,1,0,0,35,20,0,agegroup1,occupationgroup1
2,11,9,6,1,4,0,0,0,40,38,0,agegroup3,occupationgroup1
3,9,13,2,0,4,1,0,0,52,38,1,agegroup2,occupationgroup3
2,15,10,4,1,4,1,0,0,20,38,0,agegroup1,occupationgroup3
4,9,13,4,1,4,1,0,0,50,25,0,agegroup2,occupationgroup1
2,9,13,2,0,4,1,3,0,45,38,1,agegroup2,occupationgroup2
2,11,9,0,3,4,1,0,0,35,38,0,agegroup2,occupationgroup2
2,11,9,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup3
2,1,7,2,0,2,1,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,4,2,0,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,0,1,4,1,3,0,35,38,0,agegroup2,occupationgroup1
2,15,10,2,0,4,1,0,0,44,38,1,agegroup3,occupationgroup3
2,11,9,0,4,4,1,0,0,56,38,0,agegroup1,occupationgroup2
5,15,10,0,4,2,0,0,0,35,38,0,agegroup2,occupationgroup1
2,12,14,4,1,4,1,0,0,40,38,1,agegroup2,occupationgroup1
2,6,5,4,2,4,1,0,0,30,38,0,agegroup1,occupationgroup2
3,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
4,11,9,2,0,4,1,0,0,30,38,0,agegroup2,occupationgroup1
2,15,10,0,4,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,9,13,4,3,4,0,0,0,30,38,0,agegroup1,occupationgroup2
1,1,7,2,0,2,1,0,0,40,38,1,agegroup3,occupationgroup1
2,15,10,4,1,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,12,14,2,0,1,1,0,0,48,18,0,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,25,38,0,agegroup1,occupationgroup2
4,15,10,0,1,4,1,0,0,40,38,0,agegroup3,occupationgroup3
2,8,11,4,4,4,0,0,0,35,3,0,agegroup2,occupationgroup1
2,0,6,2,5,0,0,0,0,40,38,0,agegroup1,occupationgroup1
4,9,13,2,0,4,1,0,0,60,23,0,agegroup2,occupationgroup3
1,1,7,2,0,4,1,0,0,30,38,0,agegroup2,occupationgroup3
2,9,13,4,1,4,1,0,0,45,38,0,agegroup2,occupationgroup1
2,11,9,0,2,4,0,0,0,32,38,0,agegroup2,occupationgroup2
2,11,9,2,0,4,1,3,0,30,25,0,agegroup2,occupationgroup2
2,5,4,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,5,4,2,0,4,1,0,0,60,38,0,agegroup2,occupationgroup1
2,15,10,5,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,0,1,4,0,0,0,25,38,0,agegroup2,occupationgroup3
2,7,12,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,8,11,0,4,4,0,0,0,52,38,0,agegroup2,occupationgroup3
2,15,10,0,2,4,1,0,0,35,38,0,agegroup2,occupationgroup3
2,11,9,4,2,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,2,0,4,1,0,0,43,38,0,agegroup2,occupationgroup1
3,11,9,2,5,4,0,0,0,60,38,0,agegroup2,occupationgroup3
2,12,14,5,1,4,1,0,0,45,38,1,agegroup2,occupationgroup1
2,9,13,2,0,4,1,0,0,45,38,1,agegroup2,occupationgroup2
5,10,16,4,1,4,0,5,0,40,38,1,agegroup3,occupationgroup2
2,11,9,2,0,4,1,0,0,40,38,1,agegroup1,occupationgroup2
4,11,9,4,1,4,1,5,0,50,38,0,agegroup2,occupationgroup1
5,9,13,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
0,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup2
2,11,9,4,3,4,1,0,0,65,38,0,agegroup1,occupationgroup1
2,15,10,4,1,2,0,0,0,40,38,0,agegroup2,occupationgroup1
5,10,16,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup2
2,14,15,2,0,1,1,0,2,40,29,1,agegroup2,occupationgroup1
2,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup1
2,11,9,4,3,4,0,0,2,32,38,0,agegroup1,occupationgroup3
4,11,9,2,0,4,1,0,0,40,8,0,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,45,38,0,agegroup1,occupationgroup2
3,14,15,2,0,4,1,0,2,60,38,1,agegroup2,occupationgroup2
2,15,10,4,1,4,1,0,0,40,38,0,agegroup1,occupationgroup2
5,12,14,2,0,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,6,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,5,4,4,0,0,2,40,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,75,38,1,agegroup2,occupationgroup1
2,11,9,1,0,4,1,0,0,60,38,0,agegroup1,occupationgroup1
2,12,14,2,0,4,1,0,0,60,38,1,agegroup3,occupationgroup3
1,9,13,6,4,4,0,0,0,6,38,0,agegroup3,occupationgroup2
2,11,9,0,3,4,0,0,0,40,38,0,agegroup2,occupationgroup1
1,2,8,2,0,4,1,0,0,55,38,0,agegroup2,occupationgroup1
4,15,10,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup3
1,14,15,4,1,2,0,0,0,52,38,1,agegroup2,occupationgroup1
5,9,13,4,1,4,1,0,0,9,38,0,agegroup1,occupationgroup2
2,15,10,4,2,4,0,0,0,40,25,0,agegroup1,occupationgroup1
2,11,9,4,2,4,1,0,0,35,38,0,agegroup1,occupationgroup2
2,4,3,0,1,4,1,0,2,56,38,0,agegroup3,occupationgroup3
2,15,10,0,1,4,1,0,0,30,38,0,agegroup2,occupationgroup1
2,9,13,4,1,4,1,0,0,40,38,0,agegroup2,occupationgroup3
4,15,10,2,0,4,1,0,0,30,38,0,agegroup2,occupationgroup1
3,7,12,2,0,4,1,15,0,55,38,1,agegroup2,occupationgroup1
3,14,15,2,0,4,1,15,0,50,38,1,agegroup2,occupationgroup3
2,9,13,0,4,4,0,0,0,44,38,0,agegroup2,occupationgroup3
2,15,10,2,0,4,1,0,0,56,38,1,agegroup1,occupationgroup3
2,11,9,2,0,4,1,0,0,60,38,0,agegroup2,occupationgroup2
4,11,9,2,0,4,1,0,0,50,38,0,agegroup2,occupationgroup1
4,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup3
1,0,6,2,0,4,1,0,0,20,38,0,agegroup3,occupationgroup1
2,15,10,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup3
2,15,10,4,3,4,1,0,0,15,38,0,agegroup1,occupationgroup2
2,7,12,0,1,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,11,9,0,1,4,1,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,3,1,1,1,0,0,40,23,1,agegroup2,occupationgroup2
2,15,10,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup3
1,9,13,6,1,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,0,1,4,1,0,0,50,38,0,agegroup2,occupationgroup1
2,1,7,0,4,2,0,0,0,40,38,0,agegroup2,occupationgroup2
2,11,9,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,15,10,2,0,4,1,15,0,60,38,1,agegroup2,occupationgroup1
2,11,9,4,3,2,1,0,0,40,38,0,agegroup1,occupationgroup1
2,15,10,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup3
2,15,10,4,3,4,0,0,0,15,38,0,agegroup1,occupationgroup3
2,9,13,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup3
2,12,14,2,0,4,1,0,0,60,38,1,agegroup2,occupationgroup1
5,15,10,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup2
2,9,13,2,0,4,1,0,0,45,38,1,agegroup1,occupationgroup1
5,14,15,2,0,4,1,0,0,38,38,1,agegroup2,occupationgroup2
2,11,9,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
3,15,10,6,4,4,1,0,0,40,38,0,agegroup3,occupationgroup1
2,11,9,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,15,10,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup2
4,15,10,4,3,4,1,0,2,10,38,0,agegroup1,occupationgroup1
2,11,9,0,4,2,0,0,0,56,38,0,agegroup2,occupationgroup2
1,11,9,0,4,4,0,0,0,25,38,0,agegroup2,occupationgroup1
4,9,13,2,0,4,1,15,0,50,38,1,agegroup2,occupationgroup3
2,15,10,5,1,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,14,15,2,0,4,1,0,2,40,38,1,agegroup2,occupationgroup3
4,6,5,2,0,4,1,0,2,84,38,0,agegroup2,occupationgroup1
3,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup1
1,9,13,2,5,4,0,0,0,70,38,0,agegroup2,occupationgroup2
3,9,13,2,0,4,1,0,0,40,38,1,agegroup2,occupationgroup1
1,9,13,4,1,4,0,0,0,40,38,0,agegroup1,occupationgroup2
5,15,10,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup2
2,2,8,4,3,4,0,0,0,35,38,0,agegroup1,occupationgroup3
2,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup2
3,11,9,2,0,4,1,0,2,65,38,0,agegroup3,occupationgroup1
2,15,10,0,3,4,0,0,0,40,38,0,agegroup1,occupationgroup2
2,15,10,4,3,4,0,0,0,20,38,0,agegroup1,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup1,occupationgroup3
2,14,15,2,0,4,1,100,0,50,38,1,agegroup2,occupationgroup2
1,9,13,2,0,4,1,0,2,48,38,1,agegroup2,occupationgroup1
2,15,10,2,3,4,1,8,0,50,38,1,agegroup1,occupationgroup1
2,15,10,4,3,4,0,0,0,20,38,0,agegroup1,occupationgroup3
0,9,13,4,1,1,1,0,0,40,38,0,agegroup1,occupationgroup2
2,10,16,2,0,4,1,0,0,56,38,1,agegroup2,occupationgroup2
2,11,9,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,9,13,2,0,4,1,15,0,50,38,1,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup2
2,15,10,2,0,4,1,3,0,55,30,0,agegroup2,occupationgroup3
3,9,13,2,0,4,1,0,0,60,38,0,agegroup2,occupationgroup3
2,7,12,4,1,4,1,2,0,45,38,0,agegroup1,occupationgroup1
2,4,3,4,1,4,1,0,0,36,25,0,agegroup1,occupationgroup1
2,15,10,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,40,38,0,agegroup1,occupationgroup1
2,11,9,2,5,4,0,0,0,40,38,1,agegroup1,occupationgroup1
2,8,11,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,3,4,0,0,0,40,38,0,agegroup1,occupationgroup1
2,12,14,2,0,4,1,0,2,50,38,1,agegroup2,occupationgroup1
5,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,9,13,4,3,4,1,0,0,55,38,0,agegroup1,occupationgroup1
2,15,10,2,0,4,1,0,0,40,38,0,agegroup1,occupationgroup2
0,7,12,5,1,4,0,0,0,40,38,1,agegroup3,occupationgroup2
2,1,7,0,4,3,0,0,0,40,38,0,agegroup2,occupationgroup2
2,15,10,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup3
2,11,9,4,3,4,1,11,0,48,38,1,agegroup2,occupationgroup1
0,9,13,2,0,4,1,0,0,44,38,1,agegroup2,occupationgroup2
2,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup3
4,15,10,4,1,4,1,0,0,50,38,0,agegroup2,occupationgroup1
2,0,6,2,0,4,1,0,2,40,38,1,agegroup2,occupationgroup3
0,11,9,0,4,4,0,0,0,40,38,0,agegroup2,occupationgroup1
2,15,10,4,3,4,1,0,0,30,38,0,agegroup1,occupationgroup1
2,11,9,2,0,4,1,0,0,65,38,1,agegroup2,occupationgroup1
2,11,9,2,0,4,1,0,0,50,38,0,agegroup1,occupationgroup1
1,11,9,2,0,4,1,0,0,40,38,0,agegroup2,occupationgroup1
2,12,14,2,0,2,1,0,2,40,38,1,agegroup2,occupationgroup1
2,9,13,2,0,4,1,0,0,50,38,1,agegroup2,occupationgroup1
